custom_id,estimated_input_chars,estimated_input_tokens_char4
nemotron_pgg_match__pid_nemotron_6724960e0edd__game_AJ4ikZuWJeJcEXhgZ__p012__g028,11801,2950
nemotron_pgg_match__pid_nemotron_6724960e0edd__game_3v9ji6wNY7sXHe8cM__p012__g029,11057,2764
nemotron_pgg_match__pid_nemotron_6724960e0edd__game_8GneB6qmtDLSnbcJT__p012__g030,9944,2486
nemotron_pgg_match__pid_nemotron_6724960e0edd__game_6sSM4xSyZQkaxyHav__p012__g031,9147,2287
nemotron_pgg_match__pid_nemotron_6724960e0edd__game_3EQGxadfbmAKaACgZ__p012__g032,8979,2245
nemotron_pgg_match__pid_nemotron_6724960e0edd__game_Aj2G7CTuhLZ7Z2SPK__p012__g033,9475,2369
nemotron_pgg_match__pid_nemotron_6724960e0edd__game_FAuuG8S2iw8wkGRnA__p012__g034,11812,2953
nemotron_pgg_match__pid_nemotron_6724960e0edd__game_SFohXkBYvScM7Y7rC__p012__g035,10940,2735
nemotron_pgg_match__pid_nemotron_6724960e0edd__game_5R7YRmti4R5GiJKpi__p012__g036,12173,3043
nemotron_pgg_match__pid_nemotron_6724960e0edd__game_6BxRfLcBtXYodAS8h__p012__g037,8121,2030
nemotron_pgg_match__pid_nemotron_6724960e0edd__game_7Y6PBvgZNqtriKzaZ__p012__g038,8606,2152
nemotron_pgg_match__pid_nemotron_6724960e0edd__game_HmA52oSS75D5Z2W8a__p012__g039,12348,3087
nemotron_pgg_match__pid_nemotron_6724960e0edd__game_6pQRuemJv5faRcZft__p012__g040,12294,3074
nemotron_pgg_match__pid_nemotron_5cc1badd73b3__game_5mhtM66ewYHNxSp4q__p013__g001,9114,2278
nemotron_pgg_match__pid_nemotron_5cc1badd73b3__game_2TquMDieEiixty8AN__p013__g002,12042,3010
nemotron_pgg_match__pid_nemotron_5cc1badd73b3__game_65crAkEscRbHNJXbW__p013__g003,8822,2206
nemotron_pgg_match__pid_nemotron_5cc1badd73b3__game_3EG5RaDj4z7hkT2JD__p013__g004,9455,2364
nemotron_pgg_match__pid_nemotron_5cc1badd73b3__game_PmcxhmDRj2tN3cECC__p013__g005,20226,5056
nemotron_pgg_match__pid_nemotron_5cc1badd73b3__game_925LF9k9CXpz8KjQm__p013__g006,25695,6424
nemotron_pgg_match__pid_nemotron_5cc1badd73b3__game_ASQtYBWx6cGN27KxL__p013__g007,10682,2670
nemotron_pgg_match__pid_nemotron_5cc1badd73b3__game_DYFJDsdGg8bppBJ7P__p013__g008,11511,2878
nemotron_pgg_match__pid_nemotron_5cc1badd73b3__game_CbDvrXGkphmfGtH3G__p013__g009,17717,4429
nemotron_pgg_match__pid_nemotron_5cc1badd73b3__game_FvbM5EM5aB5pcjLpA__p013__g010,14639,3660
nemotron_pgg_match__pid_nemotron_5cc1badd73b3__game_C5Cd8Yq5dDbdycXKB__p013__g011,12272,3068
nemotron_pgg_match__pid_nemotron_5cc1badd73b3__game_AyQkFs97hRTki5zWR__p013__g012,13379,3345
nemotron_pgg_match__pid_nemotron_5cc1badd73b3__game_7oRFMBwqmesGX7t3H__p013__g013,20539,5135
nemotron_pgg_match__pid_nemotron_5cc1badd73b3__game_fMhhGrfpZH9ign2AK__p013__g014,14189,3547
nemotron_pgg_match__pid_nemotron_5cc1badd73b3__game_i7C4Y4NiesraiSwwb__p013__g015,12473,3118
nemotron_pgg_match__pid_nemotron_5cc1badd73b3__game_7tfDsTHHnxsgrhE3d__p013__g016,14866,3716
nemotron_pgg_match__pid_nemotron_5cc1badd73b3__game_r7Bk7fEwX3HSRrXMZ__p013__g017,10090,2522
nemotron_pgg_match__pid_nemotron_5cc1badd73b3__game_7FQezekfKk3zctLN8__p013__g018,16245,4061
nemotron_pgg_match__pid_nemotron_5cc1badd73b3__game_2khRAszouj8vP8ZfP__p013__g019,11617,2904
nemotron_pgg_match__pid_nemotron_5cc1badd73b3__game_CoHyYysb84APn5gDE__p013__g020,11621,2905
nemotron_pgg_match__pid_nemotron_5cc1badd73b3__game_2KKC9nMd8nRXfgH5G__p013__g021,12755,3189
nemotron_pgg_match__pid_nemotron_5cc1badd73b3__game_PrfKWppTZdvPhe4oN__p013__g022,14088,3522
nemotron_pgg_match__pid_nemotron_5cc1badd73b3__game_6Pxb9DsQpyk22cJNr__p013__g023,9723,2431
nemotron_pgg_match__pid_nemotron_5cc1badd73b3__game_Fm7uYc98E2b6kcoDE__p013__g024,10564,2641
nemotron_pgg_match__pid_nemotron_5cc1badd73b3__game_9oyspxPncwXdAkruR__p013__g025,9993,2498
nemotron_pgg_match__pid_nemotron_5cc1badd73b3__game_2TDnnb4wn9rwy3CYZ__p013__g026,10933,2733
nemotron_pgg_match__pid_nemotron_5cc1badd73b3__game_7ywewvEuctuz4Rq8j__p013__g027,13356,3339
nemotron_pgg_match__pid_nemotron_5cc1badd73b3__game_AJ4ikZuWJeJcEXhgZ__p013__g028,12834,3208
nemotron_pgg_match__pid_nemotron_5cc1badd73b3__game_3v9ji6wNY7sXHe8cM__p013__g029,12090,3022
nemotron_pgg_match__pid_nemotron_5cc1badd73b3__game_8GneB6qmtDLSnbcJT__p013__g030,10977,2744
nemotron_pgg_match__pid_nemotron_5cc1badd73b3__game_6sSM4xSyZQkaxyHav__p013__g031,10180,2545
nemotron_pgg_match__pid_nemotron_5cc1badd73b3__game_3EQGxadfbmAKaACgZ__p013__g032,10012,2503
nemotron_pgg_match__pid_nemotron_5cc1badd73b3__game_Aj2G7CTuhLZ7Z2SPK__p013__g033,10508,2627
nemotron_pgg_match__pid_nemotron_5cc1badd73b3__game_FAuuG8S2iw8wkGRnA__p013__g034,12845,3211
nemotron_pgg_match__pid_nemotron_5cc1badd73b3__game_SFohXkBYvScM7Y7rC__p013__g035,11973,2993
nemotron_pgg_match__pid_nemotron_5cc1badd73b3__game_5R7YRmti4R5GiJKpi__p013__g036,13206,3302
nemotron_pgg_match__pid_nemotron_5cc1badd73b3__game_6BxRfLcBtXYodAS8h__p013__g037,9154,2288
nemotron_pgg_match__pid_nemotron_5cc1badd73b3__game_7Y6PBvgZNqtriKzaZ__p013__g038,9639,2410
nemotron_pgg_match__pid_nemotron_5cc1badd73b3__game_HmA52oSS75D5Z2W8a__p013__g039,13381,3345
nemotron_pgg_match__pid_nemotron_5cc1badd73b3__game_6pQRuemJv5faRcZft__p013__g040,13327,3332
nemotron_pgg_match__pid_nemotron_f622322b3a25__game_5mhtM66ewYHNxSp4q__p014__g001,8612,2153
nemotron_pgg_match__pid_nemotron_f622322b3a25__game_2TquMDieEiixty8AN__p014__g002,11540,2885
nemotron_pgg_match__pid_nemotron_f622322b3a25__game_65crAkEscRbHNJXbW__p014__g003,8320,2080
nemotron_pgg_match__pid_nemotron_f622322b3a25__game_3EG5RaDj4z7hkT2JD__p014__g004,8953,2238
nemotron_pgg_match__pid_nemotron_f622322b3a25__game_PmcxhmDRj2tN3cECC__p014__g005,19724,4931
nemotron_pgg_match__pid_nemotron_f622322b3a25__game_925LF9k9CXpz8KjQm__p014__g006,25193,6298
nemotron_pgg_match__pid_nemotron_f622322b3a25__game_ASQtYBWx6cGN27KxL__p014__g007,10180,2545
nemotron_pgg_match__pid_nemotron_f622322b3a25__game_DYFJDsdGg8bppBJ7P__p014__g008,11009,2752
nemotron_pgg_match__pid_nemotron_f622322b3a25__game_CbDvrXGkphmfGtH3G__p014__g009,17215,4304
nemotron_pgg_match__pid_nemotron_f622322b3a25__game_FvbM5EM5aB5pcjLpA__p014__g010,14137,3534
nemotron_pgg_match__pid_nemotron_f622322b3a25__game_C5Cd8Yq5dDbdycXKB__p014__g011,11770,2942
nemotron_pgg_match__pid_nemotron_f622322b3a25__game_AyQkFs97hRTki5zWR__p014__g012,12877,3219
nemotron_pgg_match__pid_nemotron_f622322b3a25__game_7oRFMBwqmesGX7t3H__p014__g013,20037,5009
nemotron_pgg_match__pid_nemotron_f622322b3a25__game_fMhhGrfpZH9ign2AK__p014__g014,13687,3422
nemotron_pgg_match__pid_nemotron_f622322b3a25__game_i7C4Y4NiesraiSwwb__p014__g015,11971,2993
nemotron_pgg_match__pid_nemotron_f622322b3a25__game_7tfDsTHHnxsgrhE3d__p014__g016,14364,3591
nemotron_pgg_match__pid_nemotron_f622322b3a25__game_r7Bk7fEwX3HSRrXMZ__p014__g017,9588,2397
nemotron_pgg_match__pid_nemotron_f622322b3a25__game_7FQezekfKk3zctLN8__p014__g018,15743,3936
nemotron_pgg_match__pid_nemotron_f622322b3a25__game_2khRAszouj8vP8ZfP__p014__g019,11115,2779
nemotron_pgg_match__pid_nemotron_f622322b3a25__game_CoHyYysb84APn5gDE__p014__g020,11119,2780
nemotron_pgg_match__pid_nemotron_f622322b3a25__game_2KKC9nMd8nRXfgH5G__p014__g021,12253,3063
nemotron_pgg_match__pid_nemotron_f622322b3a25__game_PrfKWppTZdvPhe4oN__p014__g022,13586,3396
nemotron_pgg_match__pid_nemotron_f622322b3a25__game_6Pxb9DsQpyk22cJNr__p014__g023,9221,2305
nemotron_pgg_match__pid_nemotron_f622322b3a25__game_Fm7uYc98E2b6kcoDE__p014__g024,10062,2516
nemotron_pgg_match__pid_nemotron_f622322b3a25__game_9oyspxPncwXdAkruR__p014__g025,9491,2373
nemotron_pgg_match__pid_nemotron_f622322b3a25__game_2TDnnb4wn9rwy3CYZ__p014__g026,10431,2608
nemotron_pgg_match__pid_nemotron_f622322b3a25__game_7ywewvEuctuz4Rq8j__p014__g027,12854,3214
nemotron_pgg_match__pid_nemotron_f622322b3a25__game_AJ4ikZuWJeJcEXhgZ__p014__g028,12332,3083
nemotron_pgg_match__pid_nemotron_f622322b3a25__game_3v9ji6wNY7sXHe8cM__p014__g029,11588,2897
nemotron_pgg_match__pid_nemotron_f622322b3a25__game_8GneB6qmtDLSnbcJT__p014__g030,10475,2619
nemotron_pgg_match__pid_nemotron_f622322b3a25__game_6sSM4xSyZQkaxyHav__p014__g031,9678,2420
nemotron_pgg_match__pid_nemotron_f622322b3a25__game_3EQGxadfbmAKaACgZ__p014__g032,9510,2378
nemotron_pgg_match__pid_nemotron_f622322b3a25__game_Aj2G7CTuhLZ7Z2SPK__p014__g033,10006,2502
nemotron_pgg_match__pid_nemotron_f622322b3a25__game_FAuuG8S2iw8wkGRnA__p014__g034,12343,3086
nemotron_pgg_match__pid_nemotron_f622322b3a25__game_SFohXkBYvScM7Y7rC__p014__g035,11471,2868
nemotron_pgg_match__pid_nemotron_f622322b3a25__game_5R7YRmti4R5GiJKpi__p014__g036,12704,3176
nemotron_pgg_match__pid_nemotron_f622322b3a25__game_6BxRfLcBtXYodAS8h__p014__g037,8652,2163
nemotron_pgg_match__pid_nemotron_f622322b3a25__game_7Y6PBvgZNqtriKzaZ__p014__g038,9137,2284
nemotron_pgg_match__pid_nemotron_f622322b3a25__game_HmA52oSS75D5Z2W8a__p014__g039,12879,3220
nemotron_pgg_match__pid_nemotron_f622322b3a25__game_6pQRuemJv5faRcZft__p014__g040,12825,3206
nemotron_pgg_match__pid_nemotron_e6ce586a4b89__game_5mhtM66ewYHNxSp4q__p015__g001,8075,2019
nemotron_pgg_match__pid_nemotron_e6ce586a4b89__game_2TquMDieEiixty8AN__p015__g002,11003,2751
nemotron_pgg_match__pid_nemotron_e6ce586a4b89__game_65crAkEscRbHNJXbW__p015__g003,7783,1946
nemotron_pgg_match__pid_nemotron_e6ce586a4b89__game_3EG5RaDj4z7hkT2JD__p015__g004,8416,2104
nemotron_pgg_match__pid_nemotron_e6ce586a4b89__game_PmcxhmDRj2tN3cECC__p015__g005,19187,4797
nemotron_pgg_match__pid_nemotron_e6ce586a4b89__game_925LF9k9CXpz8KjQm__p015__g006,24656,6164
nemotron_pgg_match__pid_nemotron_e6ce586a4b89__game_ASQtYBWx6cGN27KxL__p015__g007,9643,2411
nemotron_pgg_match__pid_nemotron_e6ce586a4b89__game_DYFJDsdGg8bppBJ7P__p015__g008,10472,2618
nemotron_pgg_match__pid_nemotron_e6ce586a4b89__game_CbDvrXGkphmfGtH3G__p015__g009,16678,4170
nemotron_pgg_match__pid_nemotron_e6ce586a4b89__game_FvbM5EM5aB5pcjLpA__p015__g010,13600,3400
nemotron_pgg_match__pid_nemotron_e6ce586a4b89__game_C5Cd8Yq5dDbdycXKB__p015__g011,11233,2808
nemotron_pgg_match__pid_nemotron_e6ce586a4b89__game_AyQkFs97hRTki5zWR__p015__g012,12340,3085
nemotron_pgg_match__pid_nemotron_e6ce586a4b89__game_7oRFMBwqmesGX7t3H__p015__g013,19500,4875
nemotron_pgg_match__pid_nemotron_e6ce586a4b89__game_fMhhGrfpZH9ign2AK__p015__g014,13150,3288
nemotron_pgg_match__pid_nemotron_e6ce586a4b89__game_i7C4Y4NiesraiSwwb__p015__g015,11434,2858
nemotron_pgg_match__pid_nemotron_e6ce586a4b89__game_7tfDsTHHnxsgrhE3d__p015__g016,13827,3457
nemotron_pgg_match__pid_nemotron_e6ce586a4b89__game_r7Bk7fEwX3HSRrXMZ__p015__g017,9051,2263
nemotron_pgg_match__pid_nemotron_e6ce586a4b89__game_7FQezekfKk3zctLN8__p015__g018,15206,3802
nemotron_pgg_match__pid_nemotron_e6ce586a4b89__game_2khRAszouj8vP8ZfP__p015__g019,10578,2644
nemotron_pgg_match__pid_nemotron_e6ce586a4b89__game_CoHyYysb84APn5gDE__p015__g020,10582,2646
nemotron_pgg_match__pid_nemotron_e6ce586a4b89__game_2KKC9nMd8nRXfgH5G__p015__g021,11716,2929
nemotron_pgg_match__pid_nemotron_e6ce586a4b89__game_PrfKWppTZdvPhe4oN__p015__g022,13049,3262
nemotron_pgg_match__pid_nemotron_e6ce586a4b89__game_6Pxb9DsQpyk22cJNr__p015__g023,8684,2171
nemotron_pgg_match__pid_nemotron_e6ce586a4b89__game_Fm7uYc98E2b6kcoDE__p015__g024,9525,2381
nemotron_pgg_match__pid_nemotron_e6ce586a4b89__game_9oyspxPncwXdAkruR__p015__g025,8954,2238
nemotron_pgg_match__pid_nemotron_e6ce586a4b89__game_2TDnnb4wn9rwy3CYZ__p015__g026,9894,2474
nemotron_pgg_match__pid_nemotron_e6ce586a4b89__game_7ywewvEuctuz4Rq8j__p015__g027,12317,3079
nemotron_pgg_match__pid_nemotron_e6ce586a4b89__game_AJ4ikZuWJeJcEXhgZ__p015__g028,11795,2949
nemotron_pgg_match__pid_nemotron_e6ce586a4b89__game_3v9ji6wNY7sXHe8cM__p015__g029,11051,2763
nemotron_pgg_match__pid_nemotron_e6ce586a4b89__game_8GneB6qmtDLSnbcJT__p015__g030,9938,2484
nemotron_pgg_match__pid_nemotron_e6ce586a4b89__game_6sSM4xSyZQkaxyHav__p015__g031,9141,2285
nemotron_pgg_match__pid_nemotron_e6ce586a4b89__game_3EQGxadfbmAKaACgZ__p015__g032,8973,2243
nemotron_pgg_match__pid_nemotron_e6ce586a4b89__game_Aj2G7CTuhLZ7Z2SPK__p015__g033,9469,2367
nemotron_pgg_match__pid_nemotron_e6ce586a4b89__game_FAuuG8S2iw8wkGRnA__p015__g034,11806,2952
nemotron_pgg_match__pid_nemotron_e6ce586a4b89__game_SFohXkBYvScM7Y7rC__p015__g035,10934,2734
nemotron_pgg_match__pid_nemotron_e6ce586a4b89__game_5R7YRmti4R5GiJKpi__p015__g036,12167,3042
nemotron_pgg_match__pid_nemotron_e6ce586a4b89__game_6BxRfLcBtXYodAS8h__p015__g037,8115,2029
nemotron_pgg_match__pid_nemotron_e6ce586a4b89__game_7Y6PBvgZNqtriKzaZ__p015__g038,8600,2150
nemotron_pgg_match__pid_nemotron_e6ce586a4b89__game_HmA52oSS75D5Z2W8a__p015__g039,12342,3086
nemotron_pgg_match__pid_nemotron_e6ce586a4b89__game_6pQRuemJv5faRcZft__p015__g040,12288,3072
nemotron_pgg_match__pid_nemotron_5962d44981b6__game_5mhtM66ewYHNxSp4q__p016__g001,9378,2344
nemotron_pgg_match__pid_nemotron_5962d44981b6__game_2TquMDieEiixty8AN__p016__g002,12306,3076
nemotron_pgg_match__pid_nemotron_5962d44981b6__game_65crAkEscRbHNJXbW__p016__g003,9086,2272
nemotron_pgg_match__pid_nemotron_5962d44981b6__game_3EG5RaDj4z7hkT2JD__p016__g004,9719,2430
nemotron_pgg_match__pid_nemotron_5962d44981b6__game_PmcxhmDRj2tN3cECC__p016__g005,20490,5122
nemotron_pgg_match__pid_nemotron_5962d44981b6__game_925LF9k9CXpz8KjQm__p016__g006,25959,6490
nemotron_pgg_match__pid_nemotron_5962d44981b6__game_ASQtYBWx6cGN27KxL__p016__g007,10946,2736
nemotron_pgg_match__pid_nemotron_5962d44981b6__game_DYFJDsdGg8bppBJ7P__p016__g008,11775,2944
nemotron_pgg_match__pid_nemotron_5962d44981b6__game_CbDvrXGkphmfGtH3G__p016__g009,17981,4495
nemotron_pgg_match__pid_nemotron_5962d44981b6__game_FvbM5EM5aB5pcjLpA__p016__g010,14903,3726
nemotron_pgg_match__pid_nemotron_5962d44981b6__game_C5Cd8Yq5dDbdycXKB__p016__g011,12536,3134
nemotron_pgg_match__pid_nemotron_5962d44981b6__game_AyQkFs97hRTki5zWR__p016__g012,13643,3411
nemotron_pgg_match__pid_nemotron_5962d44981b6__game_7oRFMBwqmesGX7t3H__p016__g013,20803,5201
nemotron_pgg_match__pid_nemotron_5962d44981b6__game_fMhhGrfpZH9ign2AK__p016__g014,14453,3613
nemotron_pgg_match__pid_nemotron_5962d44981b6__game_i7C4Y4NiesraiSwwb__p016__g015,12737,3184
nemotron_pgg_match__pid_nemotron_5962d44981b6__game_7tfDsTHHnxsgrhE3d__p016__g016,15130,3782
nemotron_pgg_match__pid_nemotron_5962d44981b6__game_r7Bk7fEwX3HSRrXMZ__p016__g017,10354,2588
nemotron_pgg_match__pid_nemotron_5962d44981b6__game_7FQezekfKk3zctLN8__p016__g018,16509,4127
nemotron_pgg_match__pid_nemotron_5962d44981b6__game_2khRAszouj8vP8ZfP__p016__g019,11881,2970
nemotron_pgg_match__pid_nemotron_5962d44981b6__game_CoHyYysb84APn5gDE__p016__g020,11885,2971
nemotron_pgg_match__pid_nemotron_5962d44981b6__game_2KKC9nMd8nRXfgH5G__p016__g021,13019,3255
nemotron_pgg_match__pid_nemotron_5962d44981b6__game_PrfKWppTZdvPhe4oN__p016__g022,14352,3588
nemotron_pgg_match__pid_nemotron_5962d44981b6__game_6Pxb9DsQpyk22cJNr__p016__g023,9987,2497
nemotron_pgg_match__pid_nemotron_5962d44981b6__game_Fm7uYc98E2b6kcoDE__p016__g024,10828,2707
nemotron_pgg_match__pid_nemotron_5962d44981b6__game_9oyspxPncwXdAkruR__p016__g025,10257,2564
nemotron_pgg_match__pid_nemotron_5962d44981b6__game_2TDnnb4wn9rwy3CYZ__p016__g026,11197,2799
nemotron_pgg_match__pid_nemotron_5962d44981b6__game_7ywewvEuctuz4Rq8j__p016__g027,13620,3405
nemotron_pgg_match__pid_nemotron_5962d44981b6__game_AJ4ikZuWJeJcEXhgZ__p016__g028,13098,3274
nemotron_pgg_match__pid_nemotron_5962d44981b6__game_3v9ji6wNY7sXHe8cM__p016__g029,12354,3088
nemotron_pgg_match__pid_nemotron_5962d44981b6__game_8GneB6qmtDLSnbcJT__p016__g030,11241,2810
nemotron_pgg_match__pid_nemotron_5962d44981b6__game_6sSM4xSyZQkaxyHav__p016__g031,10444,2611
nemotron_pgg_match__pid_nemotron_5962d44981b6__game_3EQGxadfbmAKaACgZ__p016__g032,10276,2569
nemotron_pgg_match__pid_nemotron_5962d44981b6__game_Aj2G7CTuhLZ7Z2SPK__p016__g033,10772,2693
nemotron_pgg_match__pid_nemotron_5962d44981b6__game_FAuuG8S2iw8wkGRnA__p016__g034,13109,3277
nemotron_pgg_match__pid_nemotron_5962d44981b6__game_SFohXkBYvScM7Y7rC__p016__g035,12237,3059
nemotron_pgg_match__pid_nemotron_5962d44981b6__game_5R7YRmti4R5GiJKpi__p016__g036,13470,3368
nemotron_pgg_match__pid_nemotron_5962d44981b6__game_6BxRfLcBtXYodAS8h__p016__g037,9418,2354
nemotron_pgg_match__pid_nemotron_5962d44981b6__game_7Y6PBvgZNqtriKzaZ__p016__g038,9903,2476
nemotron_pgg_match__pid_nemotron_5962d44981b6__game_HmA52oSS75D5Z2W8a__p016__g039,13645,3411
nemotron_pgg_match__pid_nemotron_5962d44981b6__game_6pQRuemJv5faRcZft__p016__g040,13591,3398
nemotron_pgg_match__pid_nemotron_cbcba47ac388__game_5mhtM66ewYHNxSp4q__p017__g001,9019,2255
nemotron_pgg_match__pid_nemotron_cbcba47ac388__game_2TquMDieEiixty8AN__p017__g002,11947,2987
nemotron_pgg_match__pid_nemotron_cbcba47ac388__game_65crAkEscRbHNJXbW__p017__g003,8727,2182
nemotron_pgg_match__pid_nemotron_cbcba47ac388__game_3EG5RaDj4z7hkT2JD__p017__g004,9360,2340
nemotron_pgg_match__pid_nemotron_cbcba47ac388__game_PmcxhmDRj2tN3cECC__p017__g005,20131,5033
nemotron_pgg_match__pid_nemotron_cbcba47ac388__game_925LF9k9CXpz8KjQm__p017__g006,25600,6400
nemotron_pgg_match__pid_nemotron_cbcba47ac388__game_ASQtYBWx6cGN27KxL__p017__g007,10587,2647
nemotron_pgg_match__pid_nemotron_cbcba47ac388__game_DYFJDsdGg8bppBJ7P__p017__g008,11416,2854
nemotron_pgg_match__pid_nemotron_cbcba47ac388__game_CbDvrXGkphmfGtH3G__p017__g009,17622,4406
nemotron_pgg_match__pid_nemotron_cbcba47ac388__game_FvbM5EM5aB5pcjLpA__p017__g010,14544,3636
nemotron_pgg_match__pid_nemotron_cbcba47ac388__game_C5Cd8Yq5dDbdycXKB__p017__g011,12177,3044
nemotron_pgg_match__pid_nemotron_cbcba47ac388__game_AyQkFs97hRTki5zWR__p017__g012,13284,3321
nemotron_pgg_match__pid_nemotron_cbcba47ac388__game_7oRFMBwqmesGX7t3H__p017__g013,20444,5111
nemotron_pgg_match__pid_nemotron_cbcba47ac388__game_fMhhGrfpZH9ign2AK__p017__g014,14094,3524
nemotron_pgg_match__pid_nemotron_cbcba47ac388__game_i7C4Y4NiesraiSwwb__p017__g015,12378,3094
nemotron_pgg_match__pid_nemotron_cbcba47ac388__game_7tfDsTHHnxsgrhE3d__p017__g016,14771,3693
nemotron_pgg_match__pid_nemotron_cbcba47ac388__game_r7Bk7fEwX3HSRrXMZ__p017__g017,9995,2499
nemotron_pgg_match__pid_nemotron_cbcba47ac388__game_7FQezekfKk3zctLN8__p017__g018,16150,4038
nemotron_pgg_match__pid_nemotron_cbcba47ac388__game_2khRAszouj8vP8ZfP__p017__g019,11522,2880
nemotron_pgg_match__pid_nemotron_cbcba47ac388__game_CoHyYysb84APn5gDE__p017__g020,11526,2882
nemotron_pgg_match__pid_nemotron_cbcba47ac388__game_2KKC9nMd8nRXfgH5G__p017__g021,12660,3165
nemotron_pgg_match__pid_nemotron_cbcba47ac388__game_PrfKWppTZdvPhe4oN__p017__g022,13993,3498
nemotron_pgg_match__pid_nemotron_cbcba47ac388__game_6Pxb9DsQpyk22cJNr__p017__g023,9628,2407
nemotron_pgg_match__pid_nemotron_cbcba47ac388__game_Fm7uYc98E2b6kcoDE__p017__g024,10469,2617
nemotron_pgg_match__pid_nemotron_cbcba47ac388__game_9oyspxPncwXdAkruR__p017__g025,9898,2474
nemotron_pgg_match__pid_nemotron_cbcba47ac388__game_2TDnnb4wn9rwy3CYZ__p017__g026,10838,2710
nemotron_pgg_match__pid_nemotron_cbcba47ac388__game_7ywewvEuctuz4Rq8j__p017__g027,13261,3315
nemotron_pgg_match__pid_nemotron_cbcba47ac388__game_AJ4ikZuWJeJcEXhgZ__p017__g028,12739,3185
nemotron_pgg_match__pid_nemotron_cbcba47ac388__game_3v9ji6wNY7sXHe8cM__p017__g029,11995,2999
nemotron_pgg_match__pid_nemotron_cbcba47ac388__game_8GneB6qmtDLSnbcJT__p017__g030,10882,2720
nemotron_pgg_match__pid_nemotron_cbcba47ac388__game_6sSM4xSyZQkaxyHav__p017__g031,10085,2521
nemotron_pgg_match__pid_nemotron_cbcba47ac388__game_3EQGxadfbmAKaACgZ__p017__g032,9917,2479
nemotron_pgg_match__pid_nemotron_cbcba47ac388__game_Aj2G7CTuhLZ7Z2SPK__p017__g033,10413,2603
nemotron_pgg_match__pid_nemotron_cbcba47ac388__game_FAuuG8S2iw8wkGRnA__p017__g034,12750,3188
nemotron_pgg_match__pid_nemotron_cbcba47ac388__game_SFohXkBYvScM7Y7rC__p017__g035,11878,2970
nemotron_pgg_match__pid_nemotron_cbcba47ac388__game_5R7YRmti4R5GiJKpi__p017__g036,13111,3278
nemotron_pgg_match__pid_nemotron_cbcba47ac388__game_6BxRfLcBtXYodAS8h__p017__g037,9059,2265
nemotron_pgg_match__pid_nemotron_cbcba47ac388__game_7Y6PBvgZNqtriKzaZ__p017__g038,9544,2386
nemotron_pgg_match__pid_nemotron_cbcba47ac388__game_HmA52oSS75D5Z2W8a__p017__g039,13286,3322
nemotron_pgg_match__pid_nemotron_cbcba47ac388__game_6pQRuemJv5faRcZft__p017__g040,13232,3308
nemotron_pgg_match__pid_nemotron_a5f87628c5b6__game_5mhtM66ewYHNxSp4q__p018__g001,8234,2058
nemotron_pgg_match__pid_nemotron_a5f87628c5b6__game_2TquMDieEiixty8AN__p018__g002,11162,2790
nemotron_pgg_match__pid_nemotron_a5f87628c5b6__game_65crAkEscRbHNJXbW__p018__g003,7942,1986
nemotron_pgg_match__pid_nemotron_a5f87628c5b6__game_3EG5RaDj4z7hkT2JD__p018__g004,8575,2144
nemotron_pgg_match__pid_nemotron_a5f87628c5b6__game_PmcxhmDRj2tN3cECC__p018__g005,19346,4836
nemotron_pgg_match__pid_nemotron_a5f87628c5b6__game_925LF9k9CXpz8KjQm__p018__g006,24815,6204
nemotron_pgg_match__pid_nemotron_a5f87628c5b6__game_ASQtYBWx6cGN27KxL__p018__g007,9802,2450
nemotron_pgg_match__pid_nemotron_a5f87628c5b6__game_DYFJDsdGg8bppBJ7P__p018__g008,10631,2658
nemotron_pgg_match__pid_nemotron_a5f87628c5b6__game_CbDvrXGkphmfGtH3G__p018__g009,16837,4209
nemotron_pgg_match__pid_nemotron_a5f87628c5b6__game_FvbM5EM5aB5pcjLpA__p018__g010,13759,3440
nemotron_pgg_match__pid_nemotron_a5f87628c5b6__game_C5Cd8Yq5dDbdycXKB__p018__g011,11392,2848
nemotron_pgg_match__pid_nemotron_a5f87628c5b6__game_AyQkFs97hRTki5zWR__p018__g012,12499,3125
nemotron_pgg_match__pid_nemotron_a5f87628c5b6__game_7oRFMBwqmesGX7t3H__p018__g013,19659,4915
nemotron_pgg_match__pid_nemotron_a5f87628c5b6__game_fMhhGrfpZH9ign2AK__p018__g014,13309,3327
nemotron_pgg_match__pid_nemotron_a5f87628c5b6__game_i7C4Y4NiesraiSwwb__p018__g015,11593,2898
nemotron_pgg_match__pid_nemotron_a5f87628c5b6__game_7tfDsTHHnxsgrhE3d__p018__g016,13986,3496
nemotron_pgg_match__pid_nemotron_a5f87628c5b6__game_r7Bk7fEwX3HSRrXMZ__p018__g017,9210,2302
nemotron_pgg_match__pid_nemotron_a5f87628c5b6__game_7FQezekfKk3zctLN8__p018__g018,15365,3841
nemotron_pgg_match__pid_nemotron_a5f87628c5b6__game_2khRAszouj8vP8ZfP__p018__g019,10737,2684
nemotron_pgg_match__pid_nemotron_a5f87628c5b6__game_CoHyYysb84APn5gDE__p018__g020,10741,2685
nemotron_pgg_match__pid_nemotron_a5f87628c5b6__game_2KKC9nMd8nRXfgH5G__p018__g021,11875,2969
nemotron_pgg_match__pid_nemotron_a5f87628c5b6__game_PrfKWppTZdvPhe4oN__p018__g022,13208,3302
